brand_name,product_name,product_subcategory,product_category,product_department,product_family,store_sales,store_cost,unit_sales,the_date,city,state_province,country
Red Wing,Red Wing Glass Cleaner,Cleaners,Cleaning Supplies,Household,Non-Consumable,3.36,1.1088,2,2/9/1998 0:00,Acapulco,Guerrero,Mexico
Carlson,Carlson Strawberry Yogurt,Yogurt,Dairy,Dairy,Food,11.94,3.7014,3,2/9/1998 0:00,Acapulco,Guerrero,Mexico
Medalist,Medalist Ravioli,Pasta,Starchy Foods,Starchy Foods,Food,13.52,4.732,4,2/9/1998 0:00,Acapulco,Guerrero,Mexico
Carrington,Carrington Blueberry Waffles,Waffles,Breakfast Foods,Frozen Foods,Food,1.14,0.5244,2,2/9/1998 0:00,Acapulco,Guerrero,Mexico
Red Wing,Red Wing Plastic Forks,Plastic Utensils,Plastic Products,Household,Non-Consumable,5.18,1.554,2,3/27/1998 0:00,Acapulco,Guerrero,Mexico
Carrington,Carrington Frozen Chicken Wings,Frozen Chicken,Meat,Frozen Foods,Food,4.84,2.0812,2,2/9/1998 0:00,Acapulco,Guerrero,Mexico
Just Right,Just Right Fancy Canned Anchovies,Anchovies,Canned Anchovies,Canned Foods,Food,5.7,2.337,2,2/9/1998 0:00,Acapulco,Guerrero,Mexico
Tell Tale,Tell Tale Mixed Nuts,Nuts,Specialty,Produce,Food,5.55,1.7205,3,2/7/1998 0:00,Acapulco,Guerrero,Mexico
Club,Club Blueberry Yogurt,Yogurt,Dairy,Dairy,Food,15.28,6.876,4,2/9/1998 0:00,Acapulco,Guerrero,Mexico
Booker,Booker Jack Cheese,Cheese,Dairy,Dairy,Food,7.4,3.256,4,2/7/1998 0:00,Acapulco,Guerrero,Mexico
Imagine,Imagine Low Fat French Fries,French Fries,Vegetables,Frozen Foods,Food,11.04,5.0784,3,10/11/1998 0:00,Acapulco,Guerrero,Mexico
Denny,Denny 60 Watt Lightbulb,Lightbulbs,Electrical,Household,Non-Consumable,7.68,3.3792,4,10/11/1998 0:00,Acapulco,Guerrero,Mexico
Token,Token Cranberry Juice,Juice,Pure Juice Beverages,Beverages,Drink,2.34,1.17,3,9/14/1998 0:00,Acapulco,Guerrero,Mexico
Golden,Golden Pancake Mix,Pancake Mix,Breakfast Foods,Frozen Foods,Food,4.72,1.4632,2,9/20/1998 0:00,Acapulco,Guerrero,Mexico
Choice,Choice Malted Milk Balls,Chocolate Candy,Candy,Snacks,Food,1.28,0.576,2,3/27/1998 0:00,Acapulco,Guerrero,Mexico
Curlew,Curlew Scallops,Shellfish,Seafood,Seafood,Food,7.74,3.5604,3,3/27/1998 0:00,Acapulco,Guerrero,Mexico
Pleasant,Pleasant Turkey Noodle Soup,Soup,Canned Soup,Canned Foods,Food,3.51,1.6497,3,1/17/1998 0:00,Acapulco,Guerrero,Mexico
Blue Label,Blue Label Creamed Corn,Canned Vegetables,Vegetables,Canned Foods,Food,8.97,3.1395,3,1/17/1998 0:00,Acapulco,Guerrero,Mexico
Tri-State,Tri-State Fresh Lima Beans,Fresh Vegetables,Vegetables,Produce,Food,9.72,4.6656,4,2/7/1998 0:00,Acapulco,Guerrero,Mexico
Sunset,Sunset AA-Size Batteries,Batteries,Electrical,Household,Non-Consumable,5.9,2.419,2,9/20/1998 0:00,Arcadia,CA,USA
American,American Pimento Loaf,Bologna,Meat,Deli,Food,8.28,2.8152,3,9/20/1998 0:00,Arcadia,CA,USA
Best Choice,Best Choice Sesame Crackers,Crackers,Snack Foods,Snack Foods,Food,5.82,2.3862,2,9/20/1998 0:00,Arcadia,CA,USA
Consolidated,Consolidated Extra Moisture Shampoo,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable,2.92,0.9344,4,5/24/1998 0:00,Downey,CA,USA
Tell Tale,Tell Tale Cantelope,Fresh Fruit,Fruit,Produce,Food,11.46,3.8964,3,5/24/1998 0:00,Downey,CA,USA
Akron,Akron Eyeglass Screwdriver,Screwdrivers,Hardware,Checkout,Non-Consumable,7.04,2.464,4,8/25/1998 0:00,Downey,CA,USA
PigTail,PigTail Frozen Pepperoni Pizza,Pizza,Pizza,Frozen Foods,Food,3.36,1.0752,2,8/25/1998 0:00,Downey,CA,USA
Hermanos,Hermanos Canned Peanuts,Nuts,Specialty,Produce,Food,7.59,2.7324,3,8/25/1998 0:00,Downey,CA,USA
Denny,Denny D-Size Batteries,Batteries,Electrical,Household,Non-Consumable,2.56,0.9472,4,8/25/1998 0:00,Downey,CA,USA
Jardon,Jardon Spaghetti,Pasta,Starchy Foods,Starchy Foods,Food,2.16,0.7128,4,8/25/1998 0:00,Downey,CA,USA
Red Spade,Red Spade Pimento Loaf,Bologna,Meat,Deli,Food,4.83,2.1252,3,8/25/1998 0:00,Downey,CA,USA
Fort West,Fort West Low Fat Cookies,Cookies,Snack Foods,Snack Foods,Food,5.4,1.782,3,8/25/1998 0:00,Downey,CA,USA
Modell,Modell Wheat Bread,Sliced Bread,Bread,Baked Goods,Food,1.53,0.5508,3,2/19/1998 0:00,Kirkland,WA,USA
Plato,Plato Salt,Spices,Baking Goods,Baking Goods,Food,4.41,1.4553,3,2/19/1998 0:00,Kirkland,WA,USA
High Quality,High Quality Glass Cleaner,Cleaners,Cleaning Supplies,Household,Non-Consumable,5.73,2.6358,3,2/19/1998 0:00,Kirkland,WA,USA
Fast,Fast BBQ Potato Chips,Chips,Snack Foods,Snack Foods,Food,8.76,3.504,4,2/19/1998 0:00,Kirkland,WA,USA
Best Choice,Best Choice Raspberry Fruit Roll,Dried Fruit,Snack Foods,Snack Foods,Food,6.42,2.1828,2,2/19/1998 0:00,Kirkland,WA,USA
Landslide,Landslide Apple Jam,Jam,Jams and Jellies,Baking Goods,Food,3.99,1.995,3,2/19/1998 0:00,Kirkland,WA,USA
Cutting Edge,Cutting Edge Beef Bologna,Bologna,Meat,Deli,Food,2.91,1.3386,3,4/6/1998 0:00,Tacoma,WA,USA
Urban,Urban Large Brown Eggs,Eggs,Eggs,Eggs,Food,5.37,1.7721,3,4/6/1998 0:00,Tacoma,WA,USA
Red Wing,Red Wing D-Size Batteries,Batteries,Electrical,Household,Non-Consumable,3,1.41,2,8/16/1998 0:00,Tacoma,WA,USA
Special,Special Oatmeal,Cereal,Breakfast Foods,Breakfast Foods,Food,10.41,3.4353,3,3/11/1998 0:00,Tacoma,WA,USA
Even Better,Even Better Buttermilk,Milk,Dairy,Dairy,Drink,3.45,1.6215,3,9/25/1998 0:00,Tacoma,WA,USA
Hilltop,Hilltop Childrens Cold Remedy,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable,2.19,0.8979,3,9/25/1998 0:00,Tacoma,WA,USA
PigTail,PigTail Waffles,Waffles,Breakfast Foods,Frozen Foods,Food,6.72,3.2256,3,8/16/1998 0:00,Tacoma,WA,USA
Golden,Golden Frozen Chicken Wings,Frozen Chicken,Meat,Frozen Foods,Food,13.92,6.1248,4,4/6/1998 0:00,Tacoma,WA,USA
Imagine,Imagine Beef TV Dinner,TV Dinner,Frozen Entrees,Frozen Foods,Food,3.44,1.2728,4,6/6/1998 0:00,Tacoma,WA,USA
Tri-State,Tri-State Mandarin Oranges,Fresh Fruit,Fruit,Produce,Food,11.8,4.838,4,6/6/1998 0:00,Tacoma,WA,USA
Even Better,Even Better Mild Cheddar Cheese,Cheese,Dairy,Dairy,Food,5.37,1.7184,3,4/6/1998 0:00,Tacoma,WA,USA
Red Wing,Red Wing Glass Cleaner,Cleaners,Cleaning Supplies,Household,Non-Consumable,3.36,1.1424,2,3/11/1998 0:00,Tacoma,WA,USA
Sunset,Sunset Paper Plates,Paper Dishes,Paper Products,Household,Non-Consumable,5.25,2.1525,3,9/25/1998 0:00,Tacoma,WA,USA
Fort West,Fort West Low Fat Popcorn,Popcorn,Snack Foods,Snack Foods,Food,2.88,1.3824,2,4/6/1998 0:00,Tacoma,WA,USA
High Quality,High Quality Counter Cleaner,Cleaners,Cleaning Supplies,Household,Non-Consumable,5.82,2.7936,2,4/6/1998 0:00,Tacoma,WA,USA
Thresher,Thresher Malted Milk Balls,Chocolate Candy,Candy,Snacks,Food,4.74,2.0382,3,4/6/1998 0:00,Tacoma,WA,USA
Washington,Washington Apple Juice,Juice,Pure Juice Beverages,Beverages,Drink,4.26,1.5762,3,4/6/1998 0:00,Tacoma,WA,USA
Booker,Booker Havarti Cheese,Cheese,Dairy,Dairy,Food,5.52,1.932,2,6/6/1998 0:00,Tacoma,WA,USA
American,American Beef Bologna,Bologna,Meat,Deli,Food,2.34,0.702,3,6/6/1998 0:00,Tacoma,WA,USA
Sunset,Sunset Soft Napkins,Paper Wipes,Paper Products,Household,Non-Consumable,9.45,4.158,3,4/6/1998 0:00,Tacoma,WA,USA
Sunset,Sunset C-Size Batteries,Batteries,Electrical,Household,Non-Consumable,4.8,1.92,2,4/6/1998 0:00,Tacoma,WA,USA
Booker,Booker String Cheese,Cheese,Dairy,Dairy,Food,6.64,1.992,4,11/12/1998 0:00,Tacoma,WA,USA
Big Time,Big Time Blueberry Waffles,Waffles,Breakfast Foods,Frozen Foods,Food,2.61,0.8352,3,10/17/1998 0:00,Tacoma,WA,USA
Tell Tale,Tell Tale Fresh Lima Beans,Fresh Vegetables,Vegetables,Produce,Food,9.51,4.6599,3,10/17/1998 0:00,Tacoma,WA,USA
Golden,Golden Low Fat French Fries,French Fries,Vegetables,Frozen Foods,Food,8.91,2.9403,3,10/17/1998 0:00,Tacoma,WA,USA
Gulf Coast,Gulf Coast Spicy Mints,Hard Candy,Candy,Snacks,Food,5.52,2.3736,3,10/17/1998 0:00,Tacoma,WA,USA
Gorilla,Gorilla Low Fat Cottage Cheese,Cottage Cheese,Dairy,Dairy,Food,4.71,2.3079,3,11/5/1998 0:00,Tacoma,WA,USA
Tri-State,Tri-State Broccoli,Fresh Vegetables,Vegetables,Produce,Food,5.36,1.9296,4,11/12/1998 0:00,Tacoma,WA,USA
Fast,Fast Cheese Crackers,Crackers,Snack Foods,Snack Foods,Food,11.22,4.6002,3,11/5/1998 0:00,Tacoma,WA,USA
Tell Tale,Tell Tale Onions,Fresh Vegetables,Vegetables,Produce,Food,7.23,2.8197,3,11/5/1998 0:00,Tacoma,WA,USA
Bravo,Bravo Canned Beets,Canned Vegetables,Vegetables,Canned Foods,Food,12.6,4.788,4,11/5/1998 0:00,Tacoma,WA,USA
Super,Super Apple Jam,Jam,Jams and Jellies,Baking Goods,Food,10.17,3.7629,3,11/12/1998 0:00,Tacoma,WA,USA
High Top,High Top Baby Onion,Fresh Vegetables,Vegetables,Produce,Food,10.35,3.933,3,11/5/1998 0:00,Tacoma,WA,USA
CDR,CDR French Roast Coffee,Coffee,Hot Beverages,Beverages,Drink,5.46,1.638,2,11/5/1998 0:00,Tacoma,WA,USA
Tell Tale,Tell Tale Walnuts,Nuts,Specialty,Produce,Food,3.26,1.1084,2,11/5/1998 0:00,Tacoma,WA,USA
Colony,Colony English Muffins,Muffins,Bread,Baked Goods,Food,3.08,1.386,2,11/12/1998 0:00,Tacoma,WA,USA
Landslide,Landslide White Sugar,Sugar,Baking Goods,Baking Goods,Food,6.08,2.432,4,4/2/1998 0:00,San Gabriel,CA,USA
American,American Sliced Chicken,Deli Meats,Meat,Deli,Food,1.77,0.6549,3,4/2/1998 0:00,San Gabriel,CA,USA
BBB Best,BBB Best Sesame Oil,Cooking Oil,Baking Goods,Baking Goods,Food,5.52,2.1528,3,4/2/1998 0:00,San Gabriel,CA,USA
Footnote,Footnote Seasoned Hamburger,Hamburger,Meat,Meat,Food,4.47,2.1009,3,7/25/1998 0:00,San Gabriel,CA,USA
Big Time,Big Time Orange Popsicles,Popsicles,Frozen Desserts,Frozen Foods,Food,12.52,6.0096,4,4/2/1998 0:00,San Gabriel,CA,USA
American,American Cole Slaw,Deli Salads,Side Dishes,Deli,Food,2.67,1.3083,3,7/25/1998 0:00,San Gabriel,CA,USA
Ebony,Ebony New Potatos,Fresh Vegetables,Vegetables,Produce,Food,4.38,1.8834,2,4/2/1998 0:00,San Gabriel,CA,USA
Red Wing,Red Wing Soft Napkins,Paper Wipes,Paper Products,Household,Non-Consumable,4.83,2.1252,3,4/2/1998 0:00,San Gabriel,CA,USA
Fort West,Fort West Frosted Donuts,Donuts,Snack Foods,Snack Foods,Food,7.56,3.402,3,2/13/1998 0:00,San Gabriel,CA,USA
Imagine,Imagine Low Fat Waffles,Waffles,Breakfast Foods,Frozen Foods,Food,4.89,2.2005,3,7/25/1998 0:00,San Gabriel,CA,USA
Denny,Denny AAA-Size Batteries,Batteries,Electrical,Household,Non-Consumable,2.7,0.972,1,8/14/1998 0:00,Berkeley,CA,USA
Good,Good Chablis Wine,Wine,Beer and Wine,Alcoholic Beverages,Drink,2.84,1.0224,1,2/13/1998 0:00,Walla Walla,WA,USA
Bravo,Bravo Noodle Soup,Soup,Canned Soup,Canned Foods,Food,3.32,1.5272,1,2/13/1998 0:00,Walla Walla,WA,USA
CDR,CDR Low Fat Apple Butter,Preserves,Jams and Jellies,Baking Goods,Food,1.34,0.6566,2,2/13/1998 0:00,Walla Walla,WA,USA
Jeffers,Jeffers Corn Puffs,Cereal,Breakfast Foods,Breakfast Foods,Food,5.3,1.908,2,2/13/1998 0:00,Walla Walla,WA,USA
Cormorant,Cormorant Plastic Forks,Plastic Utensils,Plastic Products,Household,Non-Consumable,8.94,4.2018,3,2/13/1998 0:00,Walla Walla,WA,USA
Consolidated,Consolidated Childrens Cold Remedy,Cold Remedies,Cold Remedies,Health and Hygiene,Non-Consumable,4.38,1.533,2,2/13/1998 0:00,Walla Walla,WA,USA
Cormorant,Cormorant Copper Pot Scrubber,Pot Scrubbers,Kitchen Products,Household,Non-Consumable,7.9,3.476,2,7/14/1998 0:00,Lakewood,CA,USA
Plato,Plato Extra Chunky Peanut Butter,Peanut Butter,Jams and Jellies,Baking Goods,Food,6.72,2.0832,4,10/8/1998 0:00,Lakewood,CA,USA
Imagine,Imagine Lime Popsicles,Popsicles,Frozen Desserts,Frozen Foods,Food,8.82,3.087,3,10/28/1998 0:00,Lakewood,CA,USA
Tri-State,Tri-State Peaches,Fresh Fruit,Fruit,Produce,Food,10.24,4.1984,4,10/28/1998 0:00,Lakewood,CA,USA
Framton,Framton Eyeglass Screwdriver,Screwdrivers,Hardware,Checkout,Non-Consumable,12.84,4.7508,4,10/28/1998 0:00,Lakewood,CA,USA
Imagine,Imagine Blueberry Waffles,Waffles,Breakfast Foods,Frozen Foods,Food,3.57,1.7493,3,10/8/1998 0:00,Lakewood,CA,USA
American,American Chicken Hot Dogs,Hot Dogs,Meat,Deli,Food,7.56,2.7216,3,10/28/1998 0:00,Lakewood,CA,USA
Sunset,Sunset 100 Watt Lightbulb,Lightbulbs,Electrical,Household,Non-Consumable,3.28,1.64,2,10/8/1998 0:00,Lakewood,CA,USA
Horatio,Horatio Frosted Cookies,Cookies,Snack Foods,Snack Foods,Food,7.8,2.73,2,10/8/1998 0:00,Lakewood,CA,USA
Better,Better Fancy Canned Anchovies,Anchovies,Canned Anchovies,Canned Foods,Food,6.84,2.4624,3,7/14/1998 0:00,Lakewood,CA,USA
CDR,CDR White Sugar,Sugar,Baking Goods,Baking Goods,Food,3.99,1.7556,3,7/14/1998 0:00,Lakewood,CA,USA
Token,Token Diet Soda,Soda,Carbonated Beverages,Beverages,Drink,6.8,2.992,4,7/14/1998 0:00,Lakewood,CA,USA
Big Time,Big Time Grape Popsicles,Popsicles,Frozen Desserts,Frozen Foods,Food,1.53,0.7038,3,7/14/1998 0:00,Lakewood,CA,USA
Big Time,Big Time Frozen Sausage Pizza,Pizza,Pizza,Frozen Foods,Food,1.6,0.592,2,10/8/1998 0:00,Lakewood,CA,USA
Landslide,Landslide Apple Preserves,Preserves,Jams and Jellies,Baking Goods,Food,5.56,2.224,4,7/14/1998 0:00,Lakewood,CA,USA
Fort West,Fort West Potato Chips,Chips,Snack Foods,Snack Foods,Food,6.45,3.1605,3,2/4/1998 0:00,Issaquah,WA,USA
Denny,Denny Plastic Forks,Plastic Utensils,Plastic Products,Household,Non-Consumable,2.8,0.952,4,2/4/1998 0:00,Issaquah,WA,USA
Pleasant,Pleasant Canned Tomatos,Canned Vegetables,Vegetables,Canned Foods,Food,14,5.04,4,2/4/1998 0:00,Issaquah,WA,USA
High Top,High Top Canned Peanuts,Nuts,Specialty,Produce,Food,8.44,3.9668,4,10/26/1998 0:00,Issaquah,WA,USA
Fabulous,Fabulous Cream Soda,Soda,Carbonated Beverages,Beverages,Drink,9.36,4.3992,4,10/26/1998 0:00,Issaquah,WA,USA
Tri-State,Tri-State Lettuce,Fresh Vegetables,Vegetables,Produce,Food,12.68,5.9596,4,10/26/1998 0:00,Issaquah,WA,USA
Hermanos,Hermanos Lemons,Fresh Fruit,Fruit,Produce,Food,15.76,4.8856,4,10/26/1998 0:00,Issaquah,WA,USA
Carrington,Carrington Ice Cream,Ice Cream,Frozen Desserts,Frozen Foods,Food,7.95,2.544,3,10/26/1998 0:00,Issaquah,WA,USA
Jardon,Jardon Rice Medly,Rice,Starchy Foods,Starchy Foods,Food,2.32,0.7888,4,5/9/1998 0:00,Issaquah,WA,USA
High Top,High Top Mixed Nuts,Nuts,Specialty,Produce,Food,8.13,3.3333,3,5/9/1998 0:00,Issaquah,WA,USA
PigTail,PigTail Ice Cream Sandwich,Ice Cream,Frozen Desserts,Frozen Foods,Food,3.45,1.38,3,2/4/1998 0:00,Issaquah,WA,USA
American,American Pimento Loaf,Bologna,Meat,Deli,Food,8.28,3.2292,3,10/26/1998 0:00,Issaquah,WA,USA
Imagine,Imagine Apple Cinnamon Waffles,Waffles,Breakfast Foods,Frozen Foods,Food,3.62,1.086,2,1/16/1998 0:00,Marysville,WA,USA
Carrington,Carrington Ice Cream Sandwich,Ice Cream,Frozen Desserts,Frozen Foods,Food,6.72,2.0832,3,1/16/1998 0:00,Marysville,WA,USA
Best Choice,Best Choice Low Fat Chips,Chips,Snack Foods,Snack Foods,Food,3.44,1.0664,4,1/16/1998 0:00,Marysville,WA,USA
Big Time,Big Time Popsicles,Ice Cream,Frozen Desserts,Frozen Foods,Food,4.54,1.4074,2,10/4/1998 0:00,Marysville,WA,USA
Sunset,Sunset Screw Driver,Tools,Hardware,Household,Non-Consumable,5.49,2.6901,3,10/4/1998 0:00,Marysville,WA,USA
Jumbo,Jumbo Egg Substitute,Eggs,Eggs,Eggs,Food,11.88,4.752,4,10/4/1998 0:00,Marysville,WA,USA
CDR,CDR Corn Oil,Cooking Oil,Baking Goods,Baking Goods,Food,8.85,4.1595,3,5/8/1998 0:00,Lincoln Acres,CA,USA
CDR,CDR Extra Chunky Peanut Butter,Peanut Butter,Jams and Jellies,Baking Goods,Food,8.64,2.9376,4,5/8/1998 0:00,Lincoln Acres,CA,USA
Bravo,Bravo Chicken Noodle Soup,Soup,Canned Soup,Canned Foods,Food,10.96,3.836,4,6/14/1998 0:00,Lincoln Acres,CA,USA
High Quality,High Quality 60 Watt Lightbulb,Lightbulbs,Electrical,Household,Non-Consumable,7.02,2.457,2,6/14/1998 0:00,Lincoln Acres,CA,USA
Fast,Fast Fondue Mix,Dips,Snack Foods,Snack Foods,Food,9.24,3.4188,4,6/14/1998 0:00,Lincoln Acres,CA,USA
Genteel,Genteel Seasoned Hamburger,Hamburger,Meat,Meat,Food,4.6,2.024,4,6/14/1998 0:00,Lincoln Acres,CA,USA
Excellent,Excellent Apple Drink,Flavored Drinks,Drinks,Beverages,Drink,8.94,3.8442,3,5/8/1998 0:00,Lincoln Acres,CA,USA
Pleasant,Pleasant Canned Tomatos,Canned Vegetables,Vegetables,Canned Foods,Food,10.5,4.41,3,5/8/1998 0:00,Lincoln Acres,CA,USA
BBB Best,BBB Best Brown Sugar,Sugar,Baking Goods,Baking Goods,Food,5.34,1.6554,3,5/7/1998 0:00,Woodland Hills,CA,USA
Tri-State,Tri-State Fresh Lima Beans,Fresh Vegetables,Vegetables,Produce,Food,4.86,1.458,2,5/7/1998 0:00,Woodland Hills,CA,USA
Dollar,Dollar Monthly Home Magazine,Home Magazines,Magazines,Periodicals,Non-Consumable,5.07,1.521,3,5/7/1998 0:00,Woodland Hills,CA,USA
Pleasant,Pleasant Fancy Canned Clams,Clams,Canned Clams,Canned Foods,Food,3.16,1.3272,4,5/7/1998 0:00,Woodland Hills,CA,USA
Nationeel,Nationeel Fudge Brownies,Cookies,Snack Foods,Snack Foods,Food,6.84,2.394,4,5/7/1998 0:00,Woodland Hills,CA,USA
Tri-State,Tri-State Potatos,Fresh Vegetables,Vegetables,Produce,Food,5.88,1.9404,3,5/7/1998 0:00,Woodland Hills,CA,USA
Jeffers,Jeffers Wheat Puffs,Cereal,Breakfast Foods,Breakfast Foods,Food,7.72,3.5512,4,5/7/1998 0:00,Woodland Hills,CA,USA
Jeffers,Jeffers Corn Puffs,Cereal,Breakfast Foods,Breakfast Foods,Food,10.6,4.876,4,11/14/1998 0:00,Woodland Hills,CA,USA
Tri-State,Tri-State Garlic,Fresh Vegetables,Vegetables,Produce,Food,2.96,1.0064,4,11/14/1998 0:00,Woodland Hills,CA,USA
Nationeel,Nationeel Fudge Brownies,Cookies,Snack Foods,Snack Foods,Food,6.84,2.4624,4,11/14/1998 0:00,Woodland Hills,CA,USA
Pleasant,Pleasant Fancy Canned Anchovies,Anchovies,Canned Anchovies,Canned Foods,Food,10.32,4.4376,3,11/14/1998 0:00,Woodland Hills,CA,USA
Dollar,Dollar Monthly Computer Magazine,Computer Magazines,Magazines,Periodicals,Non-Consumable,8.6,2.666,4,11/14/1998 0:00,Woodland Hills,CA,USA
Tri-State,Tri-State Dried Mushrooms,Fresh Vegetables,Vegetables,Produce,Food,5.22,1.6182,2,11/14/1998 0:00,Woodland Hills,CA,USA
BBB Best,BBB Best Hot Chocolate,Chocolate,Hot Beverages,Beverages,Drink,7.89,2.5248,3,11/14/1998 0:00,Woodland Hills,CA,USA
Imagine,Imagine Ice Cream Sandwich,Ice Cream,Frozen Desserts,Frozen Foods,Food,12.84,4.3656,4,10/30/1998 0:00,Long Beach,CA,USA
Sphinx,Sphinx English Muffins,Muffins,Bread,Baked Goods,Food,4.38,1.314,3,4/5/1998 0:00,Long Beach,CA,USA
Choice,Choice White Chocolate Bar,Chocolate Candy,Candy,Snacks,Food,5.52,2.3736,3,4/5/1998 0:00,Long Beach,CA,USA
Ebony,Ebony Party Nuts,Nuts,Specialty,Produce,Food,3.54,1.4868,3,4/5/1998 0:00,Long Beach,CA,USA
Sphinx,Sphinx English Muffins,Muffins,Bread,Baked Goods,Food,4.38,1.7958,3,10/30/1998 0:00,Long Beach,CA,USA
Horatio,Horatio Low Fat Cookies,Cookies,Snack Foods,Snack Foods,Food,5.64,2.3688,3,10/30/1998 0:00,Long Beach,CA,USA
Ebony,Ebony Fuji Apples,Fresh Fruit,Fruit,Produce,Food,12.96,5.5728,4,10/30/1998 0:00,Long Beach,CA,USA
Big Time,Big Time Lemon Popsicles,Popsicles,Frozen Desserts,Frozen Foods,Food,4.41,2.0727,3,10/30/1998 0:00,Long Beach,CA,USA
Plato,Plato Salt,Spices,Baking Goods,Baking Goods,Food,2.94,1.2348,2,10/30/1998 0:00,Long Beach,CA,USA
Swell,Swell Canned Peaches,Canned Fruit,Fruit,Canned Products,Food,4.89,1.8093,3,10/30/1998 0:00,Long Beach,CA,USA
Gorilla,Gorilla Low Fat Sour Cream,Sour Cream,Dairy,Dairy,Food,2.67,1.2816,3,4/5/1998 0:00,Long Beach,CA,USA
Tri-State,Tri-State Red Pepper,Fresh Vegetables,Vegetables,Produce,Food,15.48,6.3468,4,11/5/1998 0:00,Long Beach,CA,USA
Tri-State,Tri-State Mandarin Oranges,Fresh Fruit,Fruit,Produce,Food,5.9,2.36,2,11/5/1998 0:00,Long Beach,CA,USA
Booker,Booker Large Curd Cottage Cheese,Cottage Cheese,Dairy,Dairy,Food,2.01,0.9849,3,11/5/1998 0:00,Long Beach,CA,USA
CDR,CDR Pepper,Spices,Baking Goods,Baking Goods,Food,7.14,2.7846,3,11/5/1998 0:00,Long Beach,CA,USA
Plato,Plato Tomato Sauce,Sauces,Baking Goods,Baking Goods,Food,11.13,4.5633,3,11/5/1998 0:00,Long Beach,CA,USA
Fast,Fast Cheese Crackers,Crackers,Snack Foods,Snack Foods,Food,7.48,2.7676,2,11/5/1998 0:00,Long Beach,CA,USA
Discover,Discover Thai Rice,Rice,Starchy Foods,Starchy Foods,Food,7.41,3.705,3,5/6/1998 0:00,Richmond,BC,Canada
Genteel,Genteel Seasoned Hamburger,Hamburger,Meat,Meat,Food,2.3,1.15,2,10/28/1998 0:00,Richmond,BC,Canada
Gorilla,Gorilla Mild Cheddar Cheese,Cheese,Dairy,Dairy,Food,6.58,2.8294,2,2/20/1998 0:00,Richmond,BC,Canada
Denny,Denny Paper Plates,Paper Dishes,Paper Products,Household,Non-Consumable,5.37,2.5239,3,2/20/1998 0:00,Richmond,BC,Canada
Just Right,Just Right Rice Soup,Soup,Canned Soup,Canned Foods,Food,15.04,4.6624,4,2/20/1998 0:00,Richmond,BC,Canada
Green Ribbon,Green Ribbon Canned Peaches,Canned Fruit,Fruit,Canned Products,Food,12.44,5.3492,4,2/20/1998 0:00,Richmond,BC,Canada
Cormorant,Cormorant Bees Wax Candles,Candles,Candles,Household,Non-Consumable,3.62,1.2308,2,2/20/1998 0:00,Richmond,BC,Canada
Hermanos,Hermanos Broccoli,Fresh Vegetables,Vegetables,Produce,Food,5.78,2.601,2,2/20/1998 0:00,Richmond,BC,Canada
Better,Better Canned Tuna in Water,Tuna,Canned Tuna,Canned Foods,Food,11.08,3.5456,4,8/13/1998 0:00,Burien,WA,USA
Super,Super Strawberry Jelly,Jelly,Jams and Jellies,Baking Goods,Food,2.7,0.864,3,8/13/1998 0:00,Burien,WA,USA
Fort West,Fort West Low Fat Cookies,Cookies,Snack Foods,Snack Foods,Food,7.2,3.528,4,8/13/1998 0:00,Burien,WA,USA
Fast,Fast Raspberry Fruit Roll,Dried Fruit,Snack Foods,Snack Foods,Food,4.08,1.9176,3,8/13/1998 0:00,Burien,WA,USA
Fast,Fast Low Fat Chips,Chips,Snack Foods,Snack Foods,Food,9.63,4.0446,3,8/13/1998 0:00,Burien,WA,USA
Bravo,Bravo Noodle Soup,Soup,Canned Soup,Canned Foods,Food,9.96,4.1832,3,11/18/1998 0:00,Burien,WA,USA
Best Choice,Best Choice Frosted Donuts,Donuts,Snack Foods,Snack Foods,Food,10.84,4.4444,4,11/18/1998 0:00,Burien,WA,USA
Choice,Choice Semi-Sweet Chocolate Bar,Chocolate Candy,Candy,Snacks,Food,10.6,3.286,4,11/18/1998 0:00,Burien,WA,USA
High Quality,High Quality Plastic Spoons,Plastic Utensils,Plastic Products,Household,Non-Consumable,7.8,3.198,4,11/18/1998 0:00,Burien,WA,USA
Radius,Radius Corn Puffs,Cereal,Breakfast Foods,Breakfast Foods,Food,4.14,1.5732,3,11/18/1998 0:00,Burien,WA,USA
Giant,Giant Small Eggs,Eggs,Eggs,Eggs,Food,9.04,3.8872,4,11/18/1998 0:00,Burien,WA,USA
Red Wing,Red Wing Soft Napkins,Paper Wipes,Paper Products,Household,Non-Consumable,4.83,1.5456,3,5/3/1998 0:00,Downey,CA,USA
Fast,Fast Lemon Cookies,Cookies,Snack Foods,Snack Foods,Food,5.3,2.438,2,5/3/1998 0:00,Downey,CA,USA
Pearl,Pearl Imported Beer,Beer,Beer and Wine,Alcoholic Beverages,Drink,4.55,2.1385,5,5/3/1998 0:00,Downey,CA,USA
Ebony,Ebony New Potatos,Fresh Vegetables,Vegetables,Produce,Food,6.57,3.1536,3,5/3/1998 0:00,Downey,CA,USA
